,time,price,change,volume,amount,type
2314,11:26:01,76.68,0.02,23,176334,买盘
2315,11:26:04,76.68,0.0,20,153304,买盘
2316,11:26:09,76.69,0.01,236,1810015,买盘
2317,11:26:12,76.7,0.01,8,61359,中性盘
2318,11:26:15,76.71,0.01,60,460300,卖盘
2319,11:26:18,76.73,0.02,15,115093,买盘
2320,11:26:21,76.74,0.01,43,329959,买盘
2321,11:26:24,76.74,0.0,26,199546,买盘
2322,11:26:27,76.75,0.01,146,1120525,买盘
2323,11:26:28,76.74,-0.01,198,1519505,卖盘
2324,11:26:33,76.75,0.01,118,905547,买盘
2325,11:26:36,76.76,0.01,3,23028,买盘
2326,11:26:39,76.78,0.02,128,982679,买盘
2327,11:26:42,76.77,-0.01,161,1236212,卖盘
2328,11:26:45,76.8,0.03,23,176629,买盘
2329,11:26:48,76.8,0.0,384,2949119,买盘
2330,11:26:49,76.8,0.0,27,207373,卖盘
2331,11:26:54,76.79,-0.01,78,599037,卖盘
2332,11:26:57,76.8,0.01,24,184332,买盘
2333,11:27:00,76.8,0.0,33,253465,卖盘
2334,11:27:03,76.8,0.0,28,215036,买盘
2335,11:27:06,76.79,-0.01,75,575997,卖盘
2336,11:27:09,76.79,0.0,83,637358,买盘
2337,11:27:12,76.79,0.0,34,261087,卖盘
2338,11:27:14,76.79,0.0,38,291804,卖盘
2339,11:27:18,76.79,0.0,71,545200,买盘
2340,11:27:19,76.78,-0.01,13,99822,卖盘
2341,11:27:24,76.77,-0.01,210,1612332,卖盘
2342,11:27:25,76.74,-0.03,140,1074635,卖盘
2343,11:27:30,76.71,-0.03,29,222536,卖盘
2344,11:27:34,76.68,-0.03,21,161052,卖盘
2345,11:27:36,76.69,0.01,13,99695,买盘
2346,11:27:39,76.66,-0.03,94,720607,卖盘
2347,11:27:42,76.62,-0.04,120,919740,卖盘
2348,11:27:44,76.66,0.04,62,475245,买盘
2349,11:27:46,76.66,0.0,21,160976,卖盘
2350,11:27:51,76.65,-0.01,16,122637,买盘
2351,11:27:54,76.62,-0.03,39,298772,中性盘
2352,11:27:57,76.65,0.03,11,84280,买盘
2353,11:28:00,76.65,0.0,15,114969,买盘
2354,11:28:02,76.63,-0.02,12,91984,卖盘
2355,11:28:06,76.62,-0.01,15,114950,卖盘
2356,11:28:09,76.62,0.0,3,22989,卖盘
2357,11:28:12,76.61,-0.01,30,229849,卖盘
2358,11:28:15,76.61,0.0,100,766430,卖盘
2359,11:28:18,76.62,0.01,51,390719,中性盘
2360,11:28:19,76.62,0.0,9,68997,中性盘
2361,11:28:23,76.65,0.03,43,329647,中性盘
2362,11:28:25,76.65,0.0,3,22998,卖盘
2363,11:28:30,76.68,0.03,59,452179,买盘
2364,11:28:36,76.7,0.02,62,475455,买盘
2365,11:28:39,76.62,-0.08,63,483136,卖盘
2366,11:28:42,76.61,-0.01,86,659098,卖盘
2367,11:28:44,76.67,0.06,9,69024,中性盘
2368,11:28:48,76.61,-0.06,126,965388,卖盘
2369,11:28:49,76.67,0.06,46,352445,买盘
2370,11:28:54,76.68,0.01,1,7668,买盘
2371,11:28:57,76.68,0.0,9,69012,买盘
2372,11:29:00,76.7,0.02,7,53676,买盘
2373,11:29:02,76.62,-0.08,29,222233,卖盘
2374,11:29:06,76.7,0.08,4,30680,买盘
2375,11:29:09,76.69,-0.01,16,122704,中性盘
2376,11:29:10,76.76,0.07,670,5141187,买盘
2377,11:29:15,76.76,0.0,27,207252,买盘
2378,11:29:16,76.75,-0.01,1,7675,买盘
2379,11:29:21,76.75,0.0,11,84434,中性盘
2380,11:29:24,76.75,0.0,17,130325,中性盘
2381,11:29:29,76.76,0.01,90,690802,买盘
2382,11:29:33,76.74,-0.02,7,53718,买盘
2383,11:29:36,76.75,0.01,13,99732,买盘
2384,11:29:39,76.7,-0.05,41,314474,卖盘
2385,11:29:42,76.7,0.0,12,92047,买盘
2386,11:29:45,76.7,0.0,8,61375,卖盘
2387,11:29:48,76.73,0.03,24,184111,买盘
2388,11:29:51,76.67,-0.06,62,475390,卖盘
2389,11:29:54,76.67,0.0,30,230010,买盘
2390,11:29:57,76.67,0.0,2,15334,买盘
2391,11:29:59,76.67,0.0,8,61336,买盘
2392,13:00:02,76.68,0.01,1080,8280895,买盘
2393,13:00:06,76.7,0.02,256,1964309,买盘
2394,13:00:09,76.75,0.05,176,1350647,买盘
2395,13:00:12,76.76,0.01,235,1803749,买盘
2396,13:00:15,76.79,0.03,160,1228542,买盘
2397,13:00:16,76.8,0.01,261,2004493,买盘
2398,13:00:19,76.8,0.0,196,1505581,卖盘
2399,13:00:24,76.84,0.04,251,1928364,买盘
2400,13:00:25,76.84,0.0,98,753080,卖盘
2401,13:00:30,76.84,0.0,246,1890500,卖盘
2402,13:00:32,76.85,0.01,162,1244784,卖盘
2403,13:00:36,76.84,-0.01,16,122944,中性盘
2404,13:00:39,76.78,-0.06,10,76822,卖盘
2405,13:00:41,76.75,-0.03,110,844597,卖盘
2406,13:00:44,76.79,0.04,13,99825,买盘
2407,13:00:47,76.77,-0.02,13,99795,中性盘
2408,13:00:49,76.77,0.0,12,92075,买盘
2409,13:00:54,76.76,-0.01,123,943998,中性盘
2410,13:00:55,76.76,0.0,1,7676,买盘
2411,13:01:00,76.72,-0.04,75,575494,卖盘
2412,13:01:03,76.72,0.0,50,383613,买盘
2413,13:01:06,76.74,0.02,81,621514,中性盘
2414,13:01:09,76.75,0.01,36,276275,买盘
2415,13:01:12,76.75,0.0,19,145837,卖盘
2416,13:01:15,76.76,0.01,36,276330,买盘
2417,13:01:18,76.77,0.01,35,268695,买盘
2418,13:01:19,76.77,0.0,78,598779,中性盘
2419,13:01:23,76.78,0.01,87,667979,买盘
2420,13:01:27,76.79,0.01,27,207318,买盘
2421,13:01:30,76.79,0.0,194,1489730,买盘
2422,13:01:33,76.83,0.04,26,199758,中性盘
2423,13:01:36,76.83,0.0,116,891338,卖盘
2424,13:01:39,76.84,0.01,174,1337100,卖盘
2425,13:01:42,76.84,0.0,346,2657395,买盘
2426,13:01:45,76.84,0.0,165,1267425,买盘
2427,13:01:48,76.83,-0.01,42,322742,卖盘
2428,13:01:51,76.84,0.01,101,776003,买盘
2429,13:01:54,76.83,-0.01,132,1014248,中性盘
2430,13:01:57,76.83,0.0,23,176709,买盘
2431,13:02:00,76.78,-0.05,19,145903,卖盘
2432,13:02:03,76.78,0.0,24,184290,卖盘
2433,13:02:04,76.78,0.0,23,176652,中性盘
2434,13:02:09,76.78,0.0,49,376348,卖盘
2435,13:02:12,76.81,0.03,24,184341,买盘
2436,13:02:15,76.83,0.02,136,1044598,买盘
2437,13:02:17,76.82,-0.01,54,414868,卖盘
2438,13:02:19,76.81,-0.01,11,84497,卖盘
2439,13:02:23,76.81,0.0,3,23043,买盘
2440,13:02:27,76.81,0.0,12,92191,卖盘
2441,13:02:30,76.81,0.0,1,7681,卖盘
2442,13:02:32,76.81,0.0,11,84499,卖盘
2443,13:02:36,76.81,0.0,48,368702,卖盘
2444,13:02:38,76.81,0.0,14,107550,中性盘
2445,13:02:40,76.83,0.02,17,130576,买盘
2446,13:02:45,76.8,-0.03,9,69125,卖盘
2447,13:02:48,76.81,0.01,48,368650,买盘
2448,13:02:50,76.8,-0.01,19,145933,卖盘
2449,13:02:54,76.8,0.0,20,153599,买盘
2450,13:02:56,76.79,-0.01,16,122867,卖盘
2451,13:02:59,76.8,0.01,35,268772,买盘
2452,13:03:03,76.8,0.0,68,522199,买盘
2453,13:03:06,76.8,0.0,15,115190,买盘
2454,13:03:09,76.79,-0.01,67,514486,卖盘
2455,13:03:12,76.8,0.01,22,168955,买盘
2456,13:03:15,76.8,0.0,40,307175,买盘
2457,13:03:18,76.8,0.0,19,145911,买盘
2458,13:03:19,76.79,-0.01,19,145904,卖盘
2459,13:03:24,76.8,0.01,35,268777,买盘
2460,13:03:27,76.8,0.0,35,268787,买盘
2461,13:03:30,76.81,0.01,35,268803,买盘
2462,13:03:33,76.8,-0.01,14,107522,卖盘
2463,13:03:36,76.81,0.01,15,115204,买盘
2464,13:03:38,76.8,-0.01,36,276501,卖盘
2465,13:03:41,76.79,-0.01,55,422331,卖盘
2466,13:03:45,76.79,0.0,20,153593,卖盘
2467,13:03:48,76.78,-0.01,50,383948,卖盘
2468,13:03:51,76.79,0.01,17,130546,卖盘
2469,13:03:54,76.8,0.01,269,2065893,买盘
2470,13:03:57,76.79,-0.01,71,545240,卖盘
2471,13:04:00,76.8,0.01,59,453119,买盘
2472,13:04:03,76.8,0.0,351,2695751,卖盘
2473,13:04:06,76.81,0.01,119,913935,买盘
2474,13:04:09,76.81,0.0,97,744975,买盘
2475,13:04:12,76.8,-0.01,51,391697,卖盘
2476,13:04:14,76.81,0.01,5,38404,买盘
2477,13:04:16,76.8,-0.01,70,537610,卖盘
2478,13:04:20,76.8,0.0,65,499129,买盘
2479,13:04:23,76.8,0.0,40,307166,买盘
2480,13:04:27,76.78,-0.02,41,314821,卖盘
2481,13:04:30,76.77,-0.01,106,813873,卖盘
2482,13:04:33,76.77,0.0,47,360860,卖盘
2483,13:04:36,76.76,-0.01,186,1427728,卖盘
2484,13:04:39,76.76,0.0,62,475823,买盘
2485,13:04:42,76.72,-0.04,42,322278,卖盘
2486,13:04:45,76.74,0.02,101,775082,中性盘
2487,13:04:48,76.73,-0.01,20,153465,卖盘
2488,13:04:51,76.73,0.0,37,283935,卖盘
2489,13:04:54,76.74,0.01,16,122782,卖盘
2490,13:04:55,76.75,0.01,1,7675,买盘
2491,13:05:00,76.75,0.0,38,291647,买盘
2492,13:05:03,76.74,-0.01,39,299299,卖盘
2493,13:05:06,76.74,0.0,6,46049,卖盘
2494,13:05:09,76.74,0.0,24,184163,买盘
2495,13:05:12,76.74,0.0,9,69065,买盘
2496,13:05:15,76.73,-0.01,223,1710873,卖盘
2497,13:05:16,76.72,-0.01,238,1825405,卖盘
2498,13:05:21,76.71,-0.01,46,352915,中性盘
2499,13:05:23,76.67,-0.04,64,490788,卖盘
2500,13:05:27,76.69,0.02,12,92051,卖盘
2501,13:05:29,76.71,0.02,89,682705,买盘
2502,13:05:32,76.72,0.01,81,621352,买盘
2503,13:05:36,76.72,0.0,34,260847,买盘
2504,13:05:39,76.74,0.02,181,1388637,买盘
2505,13:05:42,76.7,-0.04,247,1894883,卖盘
2506,13:05:44,76.71,0.01,22,168762,买盘
2507,13:05:48,76.72,0.01,261,2002134,买盘
2508,13:05:51,76.71,-0.01,14,107407,卖盘
2509,13:05:54,76.74,0.03,4,30696,买盘
2510,13:05:57,76.72,-0.02,154,1181512,卖盘
2511,13:05:59,76.72,0.0,43,329896,买盘
2512,13:06:03,76.72,0.0,7,53708,卖盘
2513,13:06:05,76.71,-0.01,140,1074106,卖盘
2514,13:06:09,76.73,0.02,20,153462,中性盘
2515,13:06:12,76.71,-0.02,8,61373,卖盘
2516,13:06:15,76.74,0.03,3,23019,买盘
2517,13:06:18,76.72,-0.02,32,245519,卖盘
2518,13:06:21,76.71,-0.01,2,15342,卖盘
2519,13:06:23,76.72,0.01,23,176455,买盘
2520,13:06:27,76.71,-0.01,184,1411642,卖盘
2521,13:06:30,76.72,0.01,9,69056,中性盘
2522,13:06:33,76.73,0.01,2,15346,买盘
2523,13:06:36,76.73,0.0,87,667414,买盘
2524,13:06:39,76.71,-0.02,149,1142980,卖盘
2525,13:06:40,76.71,0.0,52,398892,买盘
2526,13:06:45,76.72,0.01,11,84379,买盘
2527,13:06:48,76.71,-0.01,5,38356,中性盘
2528,13:06:49,76.73,0.02,136,1043229,买盘
2529,13:06:54,76.73,0.0,36,276147,买盘
2530,13:06:57,76.7,-0.03,9,69030,卖盘
2531,13:07:00,76.67,-0.03,111,851127,卖盘
2532,13:07:02,76.72,0.05,7,53704,买盘
2533,13:07:05,76.72,0.0,12,92060,卖盘
2534,13:07:09,76.72,0.0,40,306816,中性盘
2535,13:07:10,76.68,-0.04,10,76713,卖盘
2536,13:07:15,76.68,0.0,20,153373,卖盘
2537,13:07:18,76.69,0.01,302,2315486,中性盘
2538,13:07:20,76.7,0.01,52,398709,中性盘
2539,13:07:24,76.72,0.02,62,475517,买盘
2540,13:07:27,76.71,-0.01,192,1472686,卖盘
2541,13:07:30,76.72,0.01,13,99727,买盘
2542,13:07:33,76.72,0.0,95,728748,买盘
2543,13:07:36,76.72,0.0,68,521675,买盘
2544,13:07:39,76.72,0.0,3,23016,卖盘
2545,13:07:42,76.73,0.01,95,728858,买盘
2546,13:07:45,76.7,-0.03,182,1395973,卖盘
2547,13:07:46,76.71,0.01,23,176432,买盘
2548,13:07:50,76.7,-0.01,19,145746,卖盘
2549,13:07:54,76.71,0.01,155,1189009,买盘
2550,13:07:57,76.72,0.01,39,299207,买盘
2551,13:08:00,76.73,0.01,59,452706,买盘
2552,13:08:03,76.73,0.0,218,1672378,买盘
2553,13:08:06,76.72,-0.01,20,153440,买盘
2554,13:08:07,76.72,0.0,8,61375,买盘
2555,13:08:12,76.71,-0.01,140,1073940,卖盘
2556,13:08:15,76.7,-0.01,38,291464,卖盘
2557,13:08:18,76.7,0.0,3,23011,卖盘
2558,13:08:21,76.7,0.0,80,613615,卖盘
2559,13:08:24,76.7,0.0,207,1587640,卖盘
2560,13:08:27,76.7,0.0,20,153402,卖盘
2561,13:08:30,76.71,0.01,104,797773,买盘
2562,13:08:32,76.71,0.0,29,222435,买盘
2563,13:08:36,76.7,-0.01,91,697974,卖盘
2564,13:08:39,76.7,0.0,1,7670,卖盘
2565,13:08:42,76.71,0.01,18,138073,买盘
2566,13:08:45,76.71,0.0,7,53696,买盘
2567,13:08:48,76.71,0.0,9,69033,买盘
2568,13:08:51,76.71,0.0,3,23011,买盘
2569,13:08:54,76.71,0.0,110,843719,买盘
2570,13:08:57,76.7,-0.01,52,398874,卖盘
2571,13:09:00,76.71,0.01,45,345140,买盘
2572,13:09:02,76.7,-0.01,16,122722,卖盘
2573,13:09:09,76.7,0.0,22,168740,买盘
2574,13:09:12,76.7,0.0,103,790004,买盘
2575,13:09:14,76.7,0.0,242,1855913,买盘
2576,13:09:17,76.7,0.0,21,161070,买盘
2577,13:09:21,76.71,0.01,78,598255,买盘
2578,13:09:24,76.7,-0.01,16,122720,卖盘
2579,13:09:27,76.71,0.01,219,1679715,买盘
2580,13:09:30,76.7,-0.01,48,368197,卖盘
2581,13:09:33,76.7,0.0,3,23010,买盘
2582,13:09:35,76.7,0.0,19,145729,买盘
2583,13:09:39,76.69,-0.01,4,30676,卖盘
2584,13:09:42,76.69,0.0,33,253090,卖盘
2585,13:09:45,76.7,0.01,57,437185,买盘
2586,13:09:48,76.69,-0.01,70,536844,卖盘
2587,13:09:51,76.69,0.0,54,414153,卖盘
2588,13:09:54,76.69,0.0,20,153380,卖盘
2589,13:10:00,76.69,0.0,601,4608539,买盘
2590,13:10:03,76.68,-0.01,36,276052,卖盘
2591,13:10:06,76.67,-0.01,77,590413,卖盘
2592,13:10:09,76.67,0.0,188,1441396,卖盘
2593,13:10:12,76.64,-0.03,87,666875,卖盘
2594,13:10:14,76.64,0.0,56,429300,买盘
2595,13:10:16,76.64,0.0,144,1103432,买盘
2596,13:10:21,76.64,0.0,58,444434,买盘
2597,13:10:24,76.63,-0.01,75,574684,卖盘
2598,13:10:27,76.61,-0.02,116,888746,卖盘
2599,13:10:29,76.61,0.0,425,3255541,中性盘
2600,13:10:33,76.6,-0.01,22,168558,卖盘
2601,13:10:35,76.6,0.0,11,84266,卖盘
2602,13:10:39,76.61,0.01,18,137887,买盘
2603,13:10:42,76.6,-0.01,103,788963,卖盘
2604,13:10:44,76.6,0.0,50,382946,买盘
2605,13:10:48,76.57,-0.03,64,490153,卖盘
2606,13:10:51,76.58,0.01,11,84226,中性盘
2607,13:10:54,76.59,0.01,21,160828,中性盘
2608,13:10:57,76.59,0.0,44,336955,买盘
2609,13:11:00,76.6,0.01,180,1378436,买盘
2610,13:11:02,76.59,-0.01,40,306360,中性盘
2611,13:11:06,76.57,-0.02,58,444171,卖盘
2612,13:11:08,76.57,0.0,138,1056960,买盘
2613,13:11:12,76.59,0.02,20,153183,中性盘
2614,13:11:15,76.59,0.0,119,911201,买盘
2615,13:11:18,76.59,0.0,85,650851,买盘
2616,13:11:19,76.58,-0.01,5,38290,卖盘
2617,13:11:24,76.59,0.01,37,282999,买盘
2618,13:11:25,76.61,0.02,21,160865,买盘
2619,13:11:30,76.59,-0.02,102,781601,卖盘
2620,13:11:33,76.59,0.0,44,336995,买盘
2621,13:11:36,76.61,0.02,48,367259,买盘
2622,13:11:39,76.62,0.01,29,222172,买盘
2623,13:11:42,76.61,-0.01,54,413699,卖盘
2624,13:11:45,76.6,-0.01,193,1478259,买盘
2625,13:11:47,76.61,0.01,35,268115,买盘
2626,13:11:51,76.61,0.0,17,130237,买盘
2627,13:11:53,76.61,0.0,41,314101,中性盘
2628,13:11:55,76.61,0.0,23,176219,卖盘
2629,13:12:00,76.63,0.02,53,406102,买盘
2630,13:12:03,76.63,0.0,7,53642,卖盘
2631,13:12:06,76.63,0.0,197,1509708,卖盘
2632,13:12:09,76.64,0.01,271,2076827,买盘
2633,13:12:12,76.65,0.01,7,53655,买盘
2634,13:12:15,76.64,-0.01,142,1088256,卖盘
2635,13:12:18,76.64,0.0,49,375486,买盘
2636,13:12:21,76.63,-0.01,51,390813,卖盘
2637,13:12:24,76.62,-0.01,47,360140,卖盘
2638,13:12:27,76.63,0.01,54,413802,买盘
2639,13:12:30,76.63,0.0,17,130271,买盘
2640,13:12:33,76.63,0.0,25,191565,买盘
2641,13:12:36,76.63,0.0,6,45978,买盘
2642,13:12:39,76.63,0.0,32,245195,买盘
2643,13:12:40,76.64,0.01,140,1072719,买盘
2644,13:12:45,76.65,0.01,127,973397,买盘
2645,13:12:46,76.66,0.01,20,153303,买盘
2646,13:12:51,76.65,-0.01,17,130311,卖盘
2647,13:12:54,76.67,0.02,97,743534,买盘
2648,13:12:57,76.66,-0.01,25,191670,中性盘
2649,13:13:00,76.66,0.0,13,99653,买盘
2650,13:13:02,76.67,0.01,386,2959398,买盘
2651,13:13:06,76.67,0.0,33,253054,卖盘
2652,13:13:07,76.68,0.01,169,1295726,买盘
2653,13:13:12,76.68,0.0,20,153342,卖盘
2654,13:13:15,76.67,-0.01,18,138007,卖盘
2655,13:13:18,76.68,0.01,25,191696,买盘
2656,13:13:21,76.67,-0.01,157,1203766,卖盘
2657,13:13:24,76.68,0.01,15,115023,中性盘
2658,13:13:26,76.68,0.0,8,61345,卖盘
2659,13:13:30,76.69,0.01,41,314409,买盘
2660,13:13:32,76.69,0.0,15,115024,买盘
2661,13:13:35,76.69,0.0,56,429433,买盘
2662,13:13:39,76.7,0.01,13,99699,买盘
2663,13:13:42,76.69,-0.01,8,61349,中性盘
2664,13:13:45,76.69,0.0,15,115027,买盘
2665,13:13:48,76.68,-0.01,7,53682,卖盘
2666,13:13:51,76.68,0.0,58,444800,卖盘
2667,13:13:53,76.69,0.01,15,115034,买盘
2668,13:13:56,76.69,0.0,164,1257686,卖盘
2669,13:13:59,76.68,-0.01,7,53677,卖盘
2670,13:14:03,76.68,0.0,167,1280794,卖盘
2671,13:14:06,76.69,0.01,5,38345,中性盘
2672,13:14:09,76.7,0.01,3,23008,买盘
2673,13:14:12,76.7,0.0,79,605907,买盘
2674,13:14:15,76.7,0.0,84,644175,买盘
2675,13:14:18,76.69,-0.01,17,130375,卖盘
2676,13:14:21,76.68,-0.01,314,2408272,卖盘
2677,13:14:24,76.69,0.01,151,1158030,买盘
2678,13:14:26,76.69,0.0,16,122699,买盘
2679,13:14:30,76.7,0.01,6,46015,买盘
2680,13:14:33,76.69,-0.01,16,122707,卖盘
2681,13:14:35,76.69,0.0,123,943287,买盘
2682,13:14:39,76.7,0.01,160,1227097,买盘
2683,13:14:41,76.69,-0.01,100,766987,中性盘
2684,13:14:44,76.7,0.01,36,276111,买盘
2685,13:14:48,76.69,-0.01,81,621185,卖盘
2686,13:14:50,76.71,0.02,138,1058360,买盘
2687,13:14:54,76.7,-0.01,11,84371,卖盘
2688,13:14:57,76.71,0.01,19,145740,买盘
2689,13:15:00,76.71,0.0,117,897495,买盘
2690,13:15:01,76.71,0.0,28,214781,买盘
2691,13:15:06,76.71,0.0,329,2523756,买盘
2692,13:15:09,76.71,0.0,24,184103,买盘
2693,13:15:11,76.72,0.01,37,283828,买盘
2694,13:15:15,76.7,-0.02,86,659685,卖盘
2695,13:15:18,76.72,0.02,119,912854,买盘
2696,13:15:21,76.71,-0.01,67,514017,中性盘
2697,13:15:24,76.71,0.0,8,61371,卖盘
2698,13:15:27,76.71,0.0,73,560000,买盘
2699,13:15:30,76.71,0.0,39,299169,买盘
2700,13:15:33,76.72,0.01,15,115081,卖盘
2701,13:15:36,76.72,0.0,185,1419230,卖盘
2702,13:15:38,76.72,0.0,44,337536,买盘
2703,13:15:42,76.71,-0.01,53,406585,卖盘
2704,13:15:45,76.72,0.01,130,997367,买盘
2705,13:15:48,76.72,0.0,60,460320,卖盘
2706,13:15:51,76.72,0.0,207,1587928,卖盘
2707,13:15:54,76.69,-0.03,41,314477,卖盘
2708,13:15:57,76.71,0.02,7,53699,中性盘
2709,13:15:59,76.71,0.0,18,138063,买盘
2710,13:16:02,76.7,-0.01,20,153415,卖盘
2711,13:16:06,76.7,0.0,16,122724,卖盘
2712,13:16:09,76.7,0.0,23,176400,卖盘
2713,13:16:12,76.7,0.0,3,23010,买盘
2714,13:16:15,76.7,0.0,84,644162,买盘
2715,13:16:18,76.68,-0.02,37,283754,卖盘
2716,13:16:21,76.67,-0.01,68,521359,卖盘
2717,13:16:24,76.68,0.01,207,1587080,中性盘
2718,13:16:27,76.68,0.0,404,3097513,买盘
2719,13:16:30,76.67,-0.01,37,283690,卖盘
2720,13:16:33,76.69,0.02,2,15337,买盘
2721,13:16:36,76.69,0.0,4,30671,买盘
2722,13:16:39,76.68,-0.01,10,76689,中性盘
2723,13:16:42,76.69,0.01,31,237716,买盘
2724,13:16:45,76.68,-0.01,6,46011,卖盘
2725,13:16:48,76.67,-0.01,13,99681,卖盘
2726,13:16:54,76.67,0.0,10,76673,卖盘
2727,13:16:56,76.67,0.0,14,107340,卖盘
2728,13:16:59,76.68,0.01,20,153359,买盘
2729,13:17:03,76.68,0.0,22,168680,买盘
2730,13:17:05,76.68,0.0,30,230040,买盘
2731,13:17:08,76.69,0.01,44,337403,买盘
2732,13:17:11,76.69,0.0,107,820521,买盘
2733,13:17:15,76.67,-0.02,29,222372,卖盘
2734,13:17:18,76.68,0.01,29,222371,买盘
2735,13:17:21,76.68,0.0,31,237705,买盘
2736,13:17:24,76.67,-0.01,2,15334,卖盘
2737,13:17:27,76.67,0.0,12,92006,卖盘
2738,13:17:30,76.67,0.0,20,153358,卖盘
2739,13:17:33,76.68,0.01,11,84347,买盘
2740,13:17:36,76.67,-0.01,27,207021,卖盘
2741,13:17:39,76.68,0.01,4,30670,买盘
2742,13:17:42,76.68,0.0,23,176358,买盘
2743,13:17:45,76.68,0.0,21,161027,买盘
2744,13:17:47,76.67,-0.01,32,245357,卖盘
2745,13:17:50,76.68,0.01,177,1357186,买盘
2746,13:17:54,76.69,0.01,35,268395,买盘
2747,13:17:56,76.68,-0.01,23,176365,卖盘
2748,13:17:59,76.69,0.01,2,15338,买盘
2749,13:18:03,76.68,-0.01,295,2262178,卖盘
2750,13:18:06,76.69,0.01,34,260707,买盘
2751,13:18:09,76.68,-0.01,19,145692,卖盘
2752,13:18:12,76.68,0.0,15,115020,卖盘
2753,13:18:15,76.68,0.0,21,161040,买盘
2754,13:18:18,76.68,0.0,13,99693,买盘
2755,13:18:21,76.68,0.0,17,130362,卖盘
2756,13:18:24,76.69,0.01,97,743892,买盘
2757,13:18:27,76.67,-0.02,81,621114,卖盘
2758,13:18:30,76.68,0.01,67,513756,买盘
2759,13:18:33,76.67,-0.01,50,383366,卖盘
2760,13:18:36,76.69,0.02,96,736132,买盘
2761,13:18:39,76.69,0.0,18,138036,买盘
2762,13:18:42,76.68,-0.01,27,207049,卖盘
2763,13:18:45,76.69,0.01,16,122696,买盘
2764,13:18:47,76.69,0.0,182,1395523,买盘
2765,13:18:51,76.67,-0.02,170,1303394,卖盘
2766,13:18:54,76.68,0.01,6,46008,买盘
2767,13:18:56,76.67,-0.01,3,23002,卖盘
2768,13:18:59,76.68,0.01,61,467742,买盘
2769,13:19:03,76.67,-0.01,4,30671,卖盘
2770,13:19:06,76.67,0.0,25,191687,卖盘
2771,13:19:08,76.68,0.01,686,5261102,买盘
2772,13:19:12,76.69,0.01,47,360435,中性盘
2773,13:19:14,76.68,-0.01,16,122695,卖盘
2774,13:19:17,76.7,0.02,14,107357,中性盘
2775,13:19:21,76.7,0.0,27,207045,中性盘
2776,13:19:24,76.69,-0.01,16,122720,中性盘
2777,13:19:27,76.7,0.01,30,230087,买盘
2778,13:19:29,76.7,0.0,32,245439,买盘
2779,13:19:33,76.69,-0.01,41,314467,卖盘
2780,13:19:35,76.69,0.0,33,253083,卖盘
2781,13:19:39,76.7,0.01,34,260779,买盘
2782,13:19:42,76.69,-0.01,135,1035315,卖盘
2783,13:19:44,76.69,0.0,44,337436,买盘
2784,13:19:48,76.69,0.0,66,506110,买盘
2785,13:19:51,76.69,0.0,12,92035,买盘
2786,13:19:54,76.69,0.0,55,421771,买盘
2787,13:19:57,76.7,0.01,46,352798,买盘
2788,13:20:00,76.7,0.0,28,214742,买盘
2789,13:20:02,76.69,-0.01,5,38348,卖盘
2790,13:20:06,76.69,0.0,110,843684,卖盘
2791,13:20:09,76.7,0.01,81,621271,买盘
2792,13:20:12,76.69,-0.01,232,1779440,卖盘
2793,13:20:15,76.7,0.01,11,84374,中性盘
2794,13:20:18,76.7,0.0,31,237771,买盘
2795,13:20:21,76.7,0.0,28,214771,卖盘
2796,13:20:24,76.7,0.0,65,498550,买盘
2797,13:20:27,76.69,-0.01,19,145724,卖盘
2798,13:20:30,76.7,0.01,256,1963344,买盘
2799,13:20:32,76.7,0.0,63,483205,买盘
2800,13:20:36,76.7,0.0,10,76700,买盘
2801,13:20:38,76.7,0.0,22,168740,买盘
2802,13:20:41,76.69,-0.01,59,452499,卖盘
2803,13:20:45,76.7,0.01,113,866600,买盘
2804,13:20:48,76.7,0.0,64,490879,买盘
2805,13:20:51,76.7,0.0,28,214754,买盘
2806,13:20:54,76.7,0.0,17,130381,买盘
2807,13:20:57,76.7,0.0,76,582853,买盘
2808,13:21:00,76.7,0.0,2,15340,买盘
2809,13:21:02,76.7,0.0,79,605891,买盘
2810,13:21:06,76.7,0.0,65,498519,买盘
2811,13:21:09,76.7,0.0,18,138051,买盘
2812,13:21:12,76.7,0.0,27,207076,买盘
2813,13:21:15,76.71,0.01,79,605926,买盘
2814,13:21:17,76.7,-0.01,183,1403597,卖盘
2815,13:21:21,76.7,0.0,43,329781,买盘
2816,13:21:24,76.7,0.0,25,191749,买盘
2817,13:21:27,76.69,-0.01,156,1196462,卖盘
2818,13:21:30,76.7,0.01,195,1495621,买盘
2819,13:21:33,76.71,0.01,12,92046,买盘
2820,13:21:35,76.71,0.0,53,406532,买盘
2821,13:21:39,76.72,0.01,138,1058603,买盘
2822,13:21:42,76.72,0.0,12,92061,买盘
2823,13:21:45,76.72,0.0,231,1771979,买盘
2824,13:21:48,76.72,0.0,1,7672,买盘
2825,13:21:50,76.7,-0.02,172,1319548,卖盘
2826,13:21:54,76.72,0.02,120,920635,买盘
2827,13:21:56,76.72,0.0,22,168788,卖盘
2828,13:22:00,76.72,0.0,30,230181,卖盘
2829,13:22:03,76.72,0.0,52,398949,卖盘
2830,13:22:06,76.72,0.0,4,30688,卖盘
2831,13:22:09,76.72,0.0,221,1695561,卖盘
2832,13:22:11,76.73,0.01,83,636846,买盘
